5	0
6	1
7	2
7	3
8	4
8	5
9	6
9	7
10	8
11	9
12	10
13	11
13	12
14	13
14	14
23	15
24	16
24	17
25	18
25	19
26	20
32	21
32	22
33	23
33	24
34	25
42	26
43	27
44	28
44	29
45	30
45	31
54	32
54	33
55	34
55	35
56	36
57	37
65	38
66	39
66	40
67	41
67	42
68	43
69	44
73	45
74	46
74	47
75	48
75	49
76	50
84	51
85	52
86	53
86	54
87	55
88	56
96	57
97	58
97	59
98	60
98	61
99	62
107	63
108	64
109	65
109	66
110	67
110	68
119	69
119	70
120	71
121	72
121	73
122	74
122	75
131	76
131	77
132	78
133	79
133	80
134	81
142	82
143	83
143	84
144	85
145	86
145	87
150	88
150	89
151	90
151	91
152	92
153	93
153	94
162	95
162	96
163	97
163	98
164	99
