5	0
10	1
10	2
11	3
12	4
12	5
13	6
14	7
15	8
15	9
16	10
16	11
17	12
25	13
26	14
27	15
27	16
28	17
28	18
34	19
35	20
35	21
36	22
40	23
41	24
42	25
42	26
43	27
43	28
52	29
52	30
53	31
54	32
54	33
55	34
63	35
64	36
64	37
65	38
66	39
66	40
67	41
75	42
76	43
76	44
77	45
78	46
78	47
86	48
87	49
88	50
88	51
89	52
90	53
98	54
98	55
99	56
100	57
100	58
101	59
102	60
110	61
111	62
111	63
112	64
112	65
113	66
117	67
118	68
119	69
119	70
120	71
120	72
129	73
129	74
130	75
131	76
131	77
132	78
140	79
141	80
141	81
142	82
143	83
143	84
144	85
152	86
153	87
153	88
154	89
155	90
155	91
163	92
164	93
165	94
165	95
166	96
166	97
175	98
175	99
