39	0
40	1
41	2
41	3
50	4
50	5
51	6
51	7
52	8
53	9
53	10
62	11
62	12
63	13
63	14
64	15
65	16
73	17
74	18
74	19
75	20
75	21
72	22
80	23
81	24
82	25
82	26
83	27
83	28
92	29
92	30
93	31
94	32
94	33
95	34
95	35
104	36
104	37
105	38
106	39
106	40
107	41
115	42
116	43
116	44
117	45
117	46
118	47
119	48
127	49
128	50
128	51
129	52
129	53
130	54
138	55
139	56
140	57
140	58
141	59
142	60
146	61
146	62
147	63
148	64
148	65
149	66
157	67
158	68
159	69
159	70
160	71
160	72
161	73
169	74
170	75
170	76
171	77
172	78
172	79
181	80
181	81
182	82
183	83
183	84
184	85
188	86
189	87
189	88
190	89
191	90
191	91
195	92
196	93
196	94
197	95
198	96
198	97
199	98
199	99
