2.3444529999991914	0
3.4671129999992445	1
4.572936999998944	2
9.716216999997584	3
10.835942999996462	4
11.897474999997826	5
16.93973599999765	6
17.965988999996796	7
18.973238999997477	8
19.99949199999662	9
25.061383999997133	10
26.063743999998223	11
27.066384000001165	12
28.072656999995615	13
33.1149869999976	14
34.13453399999611	15
35.16029699999734	16
36.18745800000056	17
41.24941999999976	18
42.305222999999614	19
43.32903099999896	20
44.33851699999991	21
49.390907999999456	22
50.40668199999487	23
51.407644999997615	24
52.42635199999768	25
57.468612999997504	26
58.48103399999616	27
59.50679699999739	28
60.55743099999944	29
65.59494199999705	30
66.61225199999876	31
67.62662899999583	32
68.62752199999989	33
73.67334599999964	34
74.673820000001	35
75.67324600000092	36
76.67274199999952	37
81.7063410000003	38
82.73587699999752	39
83.75262799999916	40
84.76204499999795	41
89.79536399999688	42
90.80596699999433	43
91.82125199999547	44
92.83639699999924	45
97.87739999999445	46
98.88520999999884	47
99.88498499999565	48
104.93129799999679	49
105.93764099999703	50
106.94510100000088	51
107.96946699999665	52
113.01431300000075	53
114.04440799999804	54
115.06395400000002	55
116.09726300000034	56
121.14874499999928	57
122.1702479999962	58
123.19237899999536	59
124.19767299999762	60
129.26068299999827	61
130.26101699999515	62
131.26093199999644	63
132.3067459999976	64
137.39686099999915	65
138.4226249999969	66
139.43777000000068	67
140.4450209999979	68
145.5064230000005	69
146.5140229999946	70
147.5330799999952	71
148.53578999999684	72
153.57979799999555	73
154.58236699999617	74
155.58388899999898	75
156.6034359999975	76
161.6456969999973	77
162.66098099999482	78
163.66005799999783	79
164.65759799999802	80
169.70677499999454	81
170.7174489999943	82
171.7219049999983	83
172.7295049999995	84
177.79083799999995	85
178.795504	86
179.81274399999592	87
180.84228099999677	88
185.9027749999953	89
186.91233099999494	90
187.93711699999704	91
192.97616400000095	92
193.99291599999913	93
195.0112039999965	94
196.01146899999833	95
201.0820229999979	96
202.0864799999984	97
203.0888399999995	98
204.10657000000043	99
