2.1730550000000903	0
6.345102999993912	1
7.431315999994581	2
8.512080999999228	3
12.611276999997756	4
13.80386900000019	5
17.0665599999964	6
18.14990899999458	7
22.391455999994037	8
23.622534999994116	9
25.725670999996453	10
28.803123999999514	11
31.09387299999611	12
32.33522000000022	13
33.48052499999454	14
38.618645999996204	15
39.86627899999462	16
44.10272699999496	17
45.21345699999557	18
47.384066999995866	19
48.62276000000065	20
49.67886799999377	21
54.73917799999839	22
55.785018999998215	23
60.014132999995695	24
61.21461799999395	25
63.3588259999982	26
64.60240699999531	27
68.84926299999705	28
70.9305369999953	29
74.13741899999593	30
75.38421299999953	31
76.62527999999469	32
79.75232499999407	33
83.03317699999724	34
84.25866799999682	35
87.41882099999998	36
88.6643579999955	37
89.76586800000064	38
93.85521499999783	39
96.13597699999588	40
97.30789399999651	41
102.53458300000062	42
103.64691999999565	43
104.69171299999402	44
108.93472599999399	45
111.13795600000032	46
112.36805699999763	47
116.6043650000006	48
117.83544400000068	49
120.10097799999642	50
124.2762380000002	51
125.41637500000036	52
126.64137699999856	53
130.72792999999905	54
132.97425599999713	55
134.20589300000074	56
135.43138400000032	57
140.54869099999934	58
141.80812799999387	59
143.0529669999956	60
148.09839999999497	61
149.3761369999973	62
150.61846199999707	63
151.84381299999927	64
156.89427499999908	65
158.1553179999986	66
162.32666799999862	67
163.55551099999843	68
165.66584199999568	69
166.73920299999878	70
170.84182199999987	71
173.085841999999	72
174.33096099999545	73
175.45845399999394	74
180.5883339999994	75
181.69340599999373	76
185.94535999999806	77
187.17154999999508	78
189.35298599999584	79
190.56674299999798	80
195.80348999999586	81
196.87098400000025	82
198.1475340000003	83
202.33208499999478	84
203.56986899999896	85
205.69340099999778	86
209.94842900000066	87
211.17384999999445	88
213.4126320000007	89
214.64098699999568	90
215.87618699999922	91
221.12201499999884	92
222.36594599999648	93
225.5079379999998	94
226.71876100000077	95
231.97827899999623	96
233.23003299999812	97
235.4643449999969	98
238.4285730000002	99
