8.590425830334425	0
14.712037052959204	1
20.83239099010825	2
21.963360719382763	3
23.070513736456633	4
26.222324930131435	5
32.250345684587955	6
33.27843686565757	7
34.28145404905081	8
38.2945709861815	9
44.30499067530036	10
45.328611973673105	11
46.339870896190405	12
50.35396572202444	13
56.36452604085207	14
57.3833966627717	15
58.39228071272373	16
59.3904796987772	17
68.40841472148895	18
69.42016305401921	19
70.4185008071363	20
74.45738883689046	21
79.47484962642193	22
80.50824888050556	23
81.53515262529254	24
82.5338396243751	25
90.54072573781013	26
94.55174673348665	27
95.5711780115962	28
102.5922978296876	29
103.59720094129443	30
104.60412967950106	31
109.62235881015658	32
116.6540258564055	33
117.67617985606194	34
118.676892016083	35
121.69146165251732	36
127.71361600607634	37
128.72096383944154	38
129.72223479300737	39
135.73635695502162	40
138.7610537931323	41
139.77133389562368	42
142.8067167289555	43
143.81692791357636	44
150.82652494311333	45
152.83968299627304	46
155.85851296782494	47
156.87829162925482	48
162.88263676688075	49
164.8950967937708	50
165.90188490226865	51
174.90913486108184	52
175.92737777158618	53
176.9400336779654	54
182.95799707993865	55
183.9603860862553	56
187.97259498387575	57
189.00131387636065	58
197.04507803544402	59
198.09111766517162	60
199.1561558097601	61
200.20743506029248	62
208.24512280523777	63
209.25770793110132	64
210.26275074109435	65
214.28690291941166	66
216.31025802344084	67
217.35113067552447	68
218.35910668596625	69
224.38943292945623	70
230.40411388501525	71
231.40754969790578	72
232.40351304411888	73
236.4224959164858	74
243.4426387771964	75
244.44789066910744	76
245.47332804650068	77
248.47777001559734	78
256.4970189705491	79
257.49780097976327	80
258.50333273410797	81
259.50188003480434	82
269.5594308897853	83
270.5609118565917	84
271.5568048879504	85
277.5894356891513	86
278.6106816492975	87
279.6140480786562	88
283.6418319493532	89
290.6531048938632	90
291.6641538031399	91
292.67736803740263	92
295.6911688670516	93
302.69517796114087	94
303.707764018327	95
304.71476167440414	96
305.71791902184486	97
310.829667840153	98
311.83422170579433	99
